Z_Score,Beta,ADF_Stat,Hurst,BB_Width,RSI_A,RSI_B,Volatility_A,Spread_Momentum,Spread_Dist_MA,Correlation,Volume_Factor,Is_Opening,Is_Closing,Z_Velocity,Spread_Skew,Spread_Kurt,Cycle_Mag,Sector_ID,Signal_Dir,Label
-2.0849136204383854,5.676701558234332,-3.0,0.5075484234911452,2.6988857874331726,55.696202531646406,67.87564766839449,0.0015735732935472015,2.1060209349404886,-1.4820723916447762,-0.6099168494878142,0.38607298940476387,0,0,0.5409962034709467,-0.4080605481566107,-0.8552004532558981,169.94224356749487,3,-1,0
-2.463938405407801,5.6600879469481855,-3.0,0.525416901318527,2.2526180844174046,20.689655172413694,69.0000000000006,0.0015375632541845255,-5.381030781431718,-1.775761132383696,-0.5438958130673699,1.1395905430317927,0,1,-1.4081202044867929,-0.49929886139993396,-0.7882617141607446,182.6706782871047,3,-1,0
-2.5473589127008913,5.649431603438636,-3.0,0.5353109972635277,2.1425233167748035,25.27472527472503,73.0769230769234,0.0016149745106432834,-3.4546021224070955,-1.8669881829918096,-0.6267687284137042,1.6263672999424295,0,1,-0.8714311660125935,-0.6400159406571162,-0.5790541010981776,192.62904541687118,3,-1,1
5.4408579252277045,6.03557763236284,-3.0,0.3602198669621555,0.9512999795417384,86.1842105263158,28.2442748091606,0.008030168589174819,119.56581861987115,4.205179898483135,-0.7509369288092316,14.675848069019734,0,1,7.240144726116751,4.926854394148649,25.929073992571247,153.85905540051004,3,1,1
4.465531236162933,6.109520922792401,-3.0,0.2541885391345526,1.2598173697106552,86.24094799210002,17.289719626168363,0.010769800148038515,23.659987875728348,3.1751179093261177,-0.8457652040391578,7.657163364401802,0,1,1.0860322303612988,3.534687538419025,11.896365347699671,281.79459434033333,3,1,1
3.4021173069249455,6.0781382925617065,-3.0,0.23939778331105985,1.7163727164163203,69.75505857294996,13.028169014084625,0.012571700637087103,-9.917122366447757,2.3304763262057575,-0.7271455337695399,0.21011330942012957,1,0,-0.4004606666578263,2.742107478818802,6.211371178271142,410.6947153652913,3,1,1
2.02846245401555,5.9401374037927095,-3.0,0.2331123209190061,3.035050883034402,63.43813387423936,31.955922865013775,0.012868571428571444,-42.92163892763597,1.3178528489868422,-0.7325704103539589,0.2327058879849854,1,0,-1.7080811398149598,2.319256073462963,4.0000383042807695,497.20619938624884,3,1,1
-2.568944181519521,5.748922438774821,-3.0,0.3055377857449148,1.8754961410913373,45.65826330532189,65.3508771929825,0.0031770729538730435,-6.8614763168361605,-2.132822663354937,-0.5161619845333171,0.14352488832764762,0,0,-0.9913381675511471,-0.6467242372032225,0.22934627633412674,178.1785222855425,3,-1,1
-2.3350090185706454,5.752042879794918,-3.0,0.30776466613355324,2.2584007175540526,39.56386292834873,57.75401069518714,0.002853159922485973,1.0123978560102387,-1.7711572622702942,-0.6086778246804216,0.1338998987786644,0,0,0.16015333315416164,-0.6417921729188972,-0.06898335040891412,195.83679150924038,3,-1,1
-2.246834242580742,5.7480343056724035,-3.0,0.3105312916918015,2.4081290850090826,26.855123674911013,72.00000000000024,0.0027210154369720937,-1.2999999999999545,-1.661049555373282,-0.6442792422494222,0.4714961517977423,0,0,-0.21411764705881545,-0.6123180567105785,-0.3797143157123961,210.16259303801482,3,-1,1
-2.091604050569718,5.749228757435075,-3.0,0.31270207146049966,2.6326041232317534,29.501915708812177,65.87301587301599,0.002701708399438973,0.3874614378719343,-1.5194050222161857,-0.7207605095192575,0.5136327005730659,0,0,0.06419479444032031,-0.524307984292955,-0.6988027393931238,223.236080454483,3,-1,1
-3.8590472533401656,5.581062211393836,-3.0,0.29694185394225764,1.1049560657245934,59.28571428571428,89.45686900958451,0.003535199450842823,-49.18092257570834,-3.6203232645976753,0.1359434916606936,2.1395907611223066,1,0,-6.4529795319579515,-1.793948619754658,6.241845135961482,197.42055302522968,3,-1,0
-3.21586082237439,5.580875798488139,-3.0,0.2890352866352127,1.4832038796197444,61.80048661800501,88.85135135135117,0.0038049487208814824,-0.05808757984868862,-2.696864663667177,0.13642853473580221,1.8441852167655401,1,0,-0.007146099454144444,-1.9426485873081694,4.657012076097207,202.91734183167213,3,-1,0
-3.0949359548292885,5.551149903885201,-3.0,0.286355593277965,1.6138948394995187,61.893203883495424,90.17857142857126,0.0038249659029434067,-9.979857302964547,-2.478511502540985,0.15297379145216147,0.5337907540244224,0,0,-1.2213112084047488,-1.857876742820616,3.27087973847371,270.35419522671555,3,-1,0
-3.0955336932015123,5.508450872491393,-3.0,0.2881121361163293,1.6620801779924286,63.75,91.4948453608246,0.0036994422262184297,-14.42197226847793,-2.406665315441248,0.12777542123949498,0.2871676555951672,0,0,-1.8173502408522983,-1.7318963183419889,2.3637670453210844,352.8397660240376,3,-1,0
-2.9099437795605736,5.484486830980424,-3.0,0.2934675737112053,1.8210447379022343,61.65048543689315,92.23300970873778,0.003606694879713308,-8.155608538725573,-2.1965622348590492,0.02747315063492986,0.17253570923490313,0,0,-1.0513675832611202,-1.5663982207684852,1.4891201357057597,421.3819466827265,3,-1,0
-2.587433250944585,5.484861749403547,-3.0,0.3019546599721765,2.14418654829821,61.179361179361116,92.21411192214103,0.0035923809523809593,0.1287845626491162,-1.865508947369046,-0.05674327480120363,0.3915353553754137,0,0,0.016648050573292925,-1.3902020446509298,0.6723166162103928,482.07319404422526,3,-1,0
-2.2207733587333434,5.500806615412658,-3.0,0.311281080545809,2.645353192329395,51.562500000000064,85.90909090909085,0.0035138187312100497,5.451209923118995,-1.5120733050852362,-0.1598399436874681,0.1654837642040231,0,0,0.7192925440496293,-1.1808656373951174,-0.05758682856000075,516.8713336218533,3,-1,0
-2.2313031041789295,5.476290157005188,-3.0,0.32289999441938666,2.63169376474441,50.0,86.52173913043472,0.0035624556124903657,-8.345362696256416,-1.519951094855909,-0.3051645852465601,0.3554934370442392,0,0,-1.0888637255134168,-1.0109444663130347,-0.5497696266176635,530.6805090824143,3,-1,0
-2.5554717787733914,5.403585735212493,-3.0,0.33781084221573693,2.194250415660624,52.24999999999995,91.3123844731977,0.003541281882985072,-24.837211529019896,-1.8229932726044937,-0.4852055848916699,0.17631094839990527,0,0,-3.2558142453771275,-0.9624600058825146,-0.602699430891779,606.5797608566337,3,-1,1
-2.220540051884291,5.221420800586239,-3.0,0.3819281116214404,1.1274917581941208,32.55813953488354,73.02158273381296,0.0026800092017483616,-36.694229764220836,-3.5478442617811905,-0.6727545488993499,1.540106189644728,1,0,-6.122994239560035,0.8110512527031253,3.859214017512142,270.93169430157394,3,-1,1
-2.0089827370145463,5.229128058744518,-3.0,0.36258039943400383,1.5421562528216095,33.84615384615397,72.75985663082447,0.002763765160459398,2.7531076264349394,-2.593762180113647,-0.7439973164332165,1.7399940411162975,0,0,0.44765977665608464,-0.29889533366471693,3.3055920044414226,247.64262035296966,3,-1,1
-2.3112702395251152,5.112097884388756,-3.0,0.3212748804677615,1.271929509717728,47.03196347031923,86.05341246290814,0.0024496188624510075,-24.070367066457948,-3.14493982051148,0.70064794481144,1.2646264626462647,1,0,-4.348195341037565,0.7515896512894096,4.443284736648948,211.0870332323473,3,-1,1
-2.00061416255473,5.126054002512298,-3.0,0.31406975302071716,1.7563051815803743,55.83756345177652,81.81818181818211,0.0024294120822760806,5.057145902135289,-2.27748852209301,0.6873468142596186,1.4509289617486338,0,0,0.9194810731155099,0.39513426266401247,4.798421922885339,183.03358057591464,3,-1,1
-2.0139229805126777,5.094319200535686,-3.0,0.3136501547337072,1.3096536174389557,50.0,70.77747989276129,0.001864864864864863,-26.23574388275847,-3.0544655755608345,0.017963745674143144,1.1372977323024747,1,0,-5.895672782642357,0.3065341753969708,1.10024588410931,122.42025899163455,3,-1,1
2.1646817730637697,5.245512899769314,-3.0,0.26722740280733853,1.6648807227013422,61.57024793388477,37.696335078533856,0.002072455186520944,20.28923095944674,2.4028001296077774,0.04011412713107757,2.1137444483747982,0,1,4.183346589576684,-0.48332701962450636,1.1252015710548142,150.36526608100755,3,1,1
3.624078227699384,5.323876050320658,-3.0,0.26973987665640414,1.1496260296061105,63.05970149253744,23.958333333333286,0.0027778418128587288,30.719380251603297,3.4795957199479584,-0.5646429114953234,0.6541391033919299,1,0,4.9834452320098475,0.6888076114614672,2.907833749810807,175.67606483091302,3,1,1
2.478621371108271,5.29125089263333,-3.0,0.2747041501318679,1.8977745013546439,39.17274939172724,21.548821548821522,0.0032344282615432026,-11.39612437515666,2.107664635682546,-0.1346530456411297,2.4132578981625197,1,0,-1.636366576945583,0.6650818506131764,1.9870374822467283,212.5308580896349,3,1,1
2.332113241995001,5.172243893507323,-3.0,0.2873078651149632,1.735687236254916,35.54216867469866,20.000000000000185,0.0019950576087640892,12.461712176365609,2.3046484581554916,0.6532262286002307,0.7254401614932439,0,0,2.696506498749898,0.7535849393941293,-0.1163938666579738,195.4085816137488,3,1,1
-2.1394092462806653,5.03443613222862,-3.0,0.290997466106716,1.7536986129926744,20.37037037037004,83.18965517241384,0.001708968922083678,-6.665496259502788,-2.2809403540852458,-0.8209230183594212,2.6439465948218883,0,0,-1.631415168409772,0.39949019149222825,1.7695622497079042,137.5107959124076,3,-1,0
-2.3938398628882687,5.020153987410929,-3.0,0.2941321176570768,1.7885303043997673,23.566878980891943,77.0588235294119,0.0015662078785002428,-5.1221693861518816,-2.2365036267602183,-0.8929759666793179,0.7386993782557554,0,0,-1.3378800635471297,-0.09992033607093836,1.6136419998652074,167.11113696202526,3,-1,0
-2.287660972656361,5.016142809991776,-3.0,0.29793326749517074,2.0234917438128757,19.3717277486912,73.59550561797738,0.0016605765648655328,-1.4427357355036747,-1.9767884337478754,-0.9055166490784419,4.207774337805297,0,0,-0.3613291645268589,-0.37249357145801393,1.1976746034530454,189.97564078840998,3,-1,0
-2.10349502590417,5.0160011240922024,-3.0,0.3045363235138205,2.300017492001368,18.518518518518434,74.57627118644074,0.0017356845650881784,-0.05080005620470729,-1.7391172873915755,-0.9221088143969642,0.3391892175299027,0,0,-0.012304511883493076,-0.4724898102653523,0.697135394618901,211.0894462478579,3,-1,0
-2.165000901738443,5.008347837867853,-3.0,0.311348144993057,2.3549027609925712,13.942307692308006,74.57627118644058,0.0018174603174603246,-2.7504173918932793,-1.698597293674817,-0.9206443632585735,0.9470238570464294,0,0,-0.643910426195749,-0.47196890522128504,0.2524682709337962,240.4487729310377,3,-1,0
-2.0018866696647772,5.005015183612214,-3.0,0.31641834113760864,2.5857801794263375,10.822510822510765,71.82320441988941,0.0018365983971504916,-5.8030091101675225,-1.54695213046939,-0.8589747941015011,2.9668827618526907,0,1,-1.349537002364539,-0.3413436142973686,-0.48576400241601503,283.2699676944735,3,-1,1
-2.007454665116858,4.999445182188662,-3.0,0.3218628606150784,2.685990878406829,24.34456928838948,71.66666666666654,0.0019991115059973382,-1.9993342186264726,-1.4892181848005253,-0.8551132042738193,4.694736626483812,0,1,-0.43463787361444994,-0.3175332632298416,-0.7300019534867488,300.7690461704858,3,-1,1
-3.294475698603769,4.9276915105357935,-3.0,0.32765273276306234,1.3816487252352407,44.3859649122808,62.46334310850451,0.004148931082309059,-18.32099637293777,-2.895285781980202,0.527168694997959,0.5102438770734752,0,0,-2.171836995945203,-1.2156508789339435,4.722879813556483,63.06211852203797,3,-1,0
-4.64964268845697,4.847357919580035,-3.0,0.2830928363817385,1.1141086796221116,42.30769230769243,75.40983606557387,0.0043669865397818934,-29.218100661710878,-3.590478281660806,0.36756947704727083,0.9607399018497547,0,0,-3.314857449464765,-3.300689557784977,13.896827389652783,84.3912288707091,3,-1,0
-4.099289119355574,4.818980361074889,-3.0,0.25548547119075166,1.3454534622847791,42.096505823627275,76.4044943820226,0.004359396477319947,-10.474164649935119,-2.973016836761762,0.29639577674372325,0.27871862885125487,0,0,-1.191212876515774,-2.877000876003156,8.577245557604254,146.7385131225619,3,-1,0
-3.323643592799641,4.821024110286854,-3.0,0.2572196889369554,1.7207404497016028,43.32784184513993,75.52447552447565,0.004404881711154764,0.7589487944856046,-2.3245780041041733,0.3144411379927869,0.2804832230282362,0,0,0.08548095834914311,-2.358117195722931,4.798440859802012,204.93289905732692,3,-1,0
-2.929362092989371,4.816601857360119,-3.0,0.27183628649593605,1.9979116629243854,43.83333333333342,75.46728971962634,0.004348382146054472,-1.6408300928678727,-2.002095228586572,0.33150777630932854,0.6982134947586003,0,0,-0.187065320033797,-1.9688696764500715,2.636594647932808,261.7011581983548,3,-1,0
-2.7076233453601004,4.808345147340934,-3.0,0.29413459789282453,2.2021573598912627,42.80991735537184,76.49769585253465,0.004182628097983858,-3.0637553163032862,-1.8164087050738542,0.3805244557332851,0.4452164102107318,0,0,-0.3616574572364759,-1.668945199264013,1.2924700254560277,320.0997022237005,3,-1,0
-3.170328751353878,4.745713018591161,-3.0,0.3271368947205749,1.8273933768600379,45.75971731448765,94.55782312925174,0.003993623021213862,-23.269280329012417,-2.1889642747824665,0.31991089565191555,0.3711558854718982,0,0,-2.8651708408634504,-1.5778433244071461,1.1844228382569075,391.10761999459584,3,-1,1
-2.5901780185125087,4.7626405559169,-3.0,0.3579321289878999,2.319761786880662,61.65919282511204,90.1345291479821,0.003397739642697055,6.3626405559166415,-1.7243011352169224,0.13249783681503488,0.38197732153991826,0,0,0.9006771262167149,-1.3593928802265556,0.3610522775083398,455.7917749877859,3,-1,1
-2.246365260788127,4.771328611001541,-3.0,0.3838398098765368,2.7723478460488264,60.57268722466958,86.3228699551569,0.0034993593850096037,3.2556293193513284,-1.4428135145134147,-0.2341259197672338,0.6967370736735228,0,0,0.4494951722970282,-1.1481899793734607,-0.30701626576681784,512.5269175372915,3,-1,1
-2.6403849114987836,4.71447834517806,-3.0,0.4233978547880463,2.24048010604274,54.56852791878191,91.0646387832699,0.0032054616905308874,-21.258048222337038,-1.7853727848503371,-0.5960304068822206,0.3557195454073524,0,0,-3.162727684513476,-1.0418920537249599,-0.4895805644320137,571.3973985083901,3,-1,1
3.376956357441148,4.843588475055569,-3.0,0.49134377267748314,1.1923431973040208,61.42857142857215,23.96694214876021,0.0018917229106882453,22.152559662694557,3.3549204289626933,-0.5221168433424594,1.4546398138382468,1,0,5.0675790078059215,0.7049889973627044,2.226988423445744,131.26829988796126,3,1,1
3.0837993995942505,4.852036743694269,-3.0,0.48637515482237703,1.4452909744472515,77.73109243697526,31.086142322097587,0.00237151944645947,3.107148558827703,2.767629037987243,-0.6239867818875631,2.363764826145127,1,0,0.5918378207290844,1.1180261347028189,2.4815722468709924,143.73087239618087,3,1,1
2.0556314933371467,4.845631419364126,-3.0,0.492456808245897,2.408398903622415,57.760814249363804,38.82681564245816,0.002955361641885375,3.5154368580635946,1.6608751047782053,-0.20384083432776148,0.36489855163926666,0,0,0.5599103073138796,0.49695499667186516,-0.17314215003037603,180.3307070969344,3,1,1
2.082442709628603,4.854502809346849,-3.0,0.4957778530713706,2.3919816021821565,60.362694300518164,32.94460641399441,0.0030703051915342986,3.269976545140935,1.6722715888202007,-0.1681415059734969,0.2813351543582537,0,0,0.5041814056384666,0.6230652766570626,-0.45150876985880783,192.90445454625393,3,1,1
-2.1379828043886344,4.69528514906799,-3.0,0.41567519350777643,1.8412567230281247,22.352941176470765,74.58100558659193,0.002450822315382151,-8.765235742546565,-2.1724637782084892,-0.7897432548404044,3.164445821712633,0,0,-1.6405521443268882,-0.39450312644763963,-0.5994118991175159,287.85783047987024,3,-1,1
-2.193216574899061,4.61759602890182,-3.0,0.28849448224848945,1.5523539966482425,39.20972644376916,68.08510638297878,0.0024872809496890957,-15.15871126358411,-2.576817991348287,-0.29257606828202326,2.3492181682799704,0,0,-2.8071687525155706,-1.1529385941543866,1.2348995028108916,140.9977810267918,3,-1,0
-2.094441937239356,4.604973109760051,-3.0,0.30050824963403583,1.9025391361377213,40.46052631578951,70.33333333333314,0.0024469030121941427,-6.177211009152188,-2.1024814742090854,-0.5551340938915591,0.5068077259773883,0,0,-1.1592621196800332,-1.24471595047786,0.6899032091502755,192.9952943750594,3,-1,0
-2.0626578638474187,4.566569537206045,-3.0,0.347377300770129,2.3909171625913186,44.05594405594407,82.56880733944928,0.0012458471760797472,-9.761467551272744,-1.673040717596327,0.1364558420809503,0.5490596488916702,0,0,-3.043664715318874,-0.03758211279720803,-1.4862387078827026,339.5827267394801,3,-1,1
-2.9629285737337643,4.464319277090296,-3.0,0.3388958092103755,1.1978749922705747,51.49253731343229,84.29752066115692,0.0014365612919367183,-39.85565752995831,-3.33941447318257,0.044789136486311144,0.8010789699209037,1,0,-11.249580754423583,-0.4255719780049893,0.7309871810564332,319.1102632374085,3,-1,1
-3.8282079477117574,4.439905907378655,-3.0,0.1703270180717392,1.0283887813285808,29.310344827586647,82.79220779220816,0.0019012951557599567,-41.98114846177691,-3.8898124305580777,-0.39485104660215214,0.784880147510756,1,0,-9.666711816856496,-2.848989503511462,8.72351431351836,122.11017944089753,3,-1,0
-2.8002532040094015,4.46063858191038,-3.0,0.1652484951144114,1.6096324602323469,33.33333333333333,77.03927492447143,0.001964021404986914,8.213404880202688,-2.4850019616574164,-0.6166430927699604,1.2481666322141176,1,0,1.8457089618432951,-2.31600554890631,4.84614124252454,166.3103795122892,3,-1,0
-3.1433559590057794,4.426951425654773,-3.0,0.16312756067353915,1.549452953833455,28.09917355371944,79.89417989418004,0.0021578398801381108,-13.267378564136834,-2.5816042413917786,-0.7621724831910878,1.1703608926353817,1,0,-2.7722880581778364,-2.01237380566785,3.053616610318365,217.2940908585375,3,-1,0
-2.6713095689482556,4.432603105801055,-3.0,0.16482170873767876,1.9623069587913418,23.943661971831176,74.30025445292634,0.002174143599533371,2.240753882251056,-2.0384097612348,-0.7656460981678622,1.0340752235143402,0,0,0.4661300795173045,-1.7029626594349245,1.5583255307032755,262.84024334735267,3,-1,0
-2.342100952786034,4.437278406083162,-3.0,0.1665931727899641,2.3693926197670447,37.57225433526054,75.12562814070368,0.002218784350445811,1.846952557871191,-1.6881907305801611,-0.8027291017577683,0.5818040860196108,0,0,0.3774793548933796,-1.6872412146336522,1.3962258027123249,271.52266249281956,3,-1,0
-2.620386007673513,4.408395893006386,-3.0,0.17592409494888067,2.1066181086957085,34.50292397660799,79.1383219954649,0.0023414530854243714,-11.420989732515864,-1.8988091335080486,-0.8264374705677938,0.6033635187580854,0,0,-2.2362777098632316,-1.4687704042473169,0.5965598837147552,313.4318332606702,3,-1,0
-2.5864132122062076,4.394342393197475,-3.0,0.19039379803657028,2.184994708955501,41.071428571428676,80.29978586723776,0.002307560822745154,-5.59151358979625,-1.8306819039790057,-0.8416437945901406,0.24958955712458328,0,0,-1.1072304138210354,-1.2990147374741168,0.07252798003572236,361.18931012850186,3,-1,0
-2.1123584260782327,4.410352048553911,-3.0,0.2034535688269817,2.848634883018566,34.43708609271522,75.00000000000006,0.002303491050570995,6.395010470403122,-1.4041658933787349,-0.8346441810983043,0.38890659866114125,0,0,1.2681323878986337,-1.0944886600263113,-0.5282415822312334,398.531462710005,3,-1,0
-2.069688832309208,4.4021580671250575,-3.0,0.21236103535374093,2.93002244340342,32.6797385620916,75.60483870967755,0.0023243696521179904,-3.261402743631379,-1.3651848151110015,-0.8233230415167678,0.3658413112688573,0,0,-0.6421890071847992,-0.9159946307250709,-0.9548520917758023,432.7308121163326,3,-1,0
3.0465052801853987,0.49294726601231276,-3.0,0.0,1.0311951130540462,63.557858376511255,10.050251256281655,0.00510505442578686,7.489598832540366,3.878992311154074,-0.7816346771045096,1.7779727164220103,1,0,4.212711275836282,-0.8812883385932047,4.7970788139661185,32.6598665229783,1,1,1
2.3181438629973887,0.4872581578886021,-3.0,0.0,1.6442956174027452,61.95286195286191,21.318681318681357,0.005390037593984975,-1.7586857499825044,2.432587699055657,-0.8587300634495143,1.4163320267522832,1,0,-0.9666902434140179,-0.6370871878057258,4.881474546151372,32.32406770102316,1,1,1
-2.7034908285846395,0.44829283147859,-3.0,0.0,1.2225493134656145,36.842105263158,65.3726708074534,0.0035364972295832482,-4.663269748490194,-3.272086724906255,0.18326415544105204,3.9005119203330385,0,1,-3.0593147365915,0.37286129534128665,2.7887312658529493,32.23630743334337,1,-1,1
-2.1528903706721163,0.4537271727781998,-3.0,0.19826808353764513,1.3223024759270021,30.042918454936313,79.01234567901214,0.0020080515609576877,-1.4274543455563844,-3.0252796344608046,-0.6088196625472294,1.552720161708111,0,0,-1.101066712825859,1.5018952231873433,3.275739106816381,10.848202523168931,1,-1,1
-2.141125811778678,0.4532615825369245,-3.0,0.20126668168592915,1.4798961809266007,29.411764705883257,72.41379310344773,0.0020219750380635667,-0.15135844611205584,-2.7029104449859425,-0.7505210962090475,3.252097375126071,0,1,-0.11662180768127574,1.0958323663702325,2.58746096593357,11.540143003004863,1,-1,1
-2.7926091559716415,0.45043637782897306,-3.0,0.20202983057046045,1.3380299233557724,21.304347826087948,80.32786885245852,0.0020431735678372353,-0.9182636612007116,-2.989575460602933,-0.8540556531735123,3.957628859214011,0,1,-0.7059687675348696,0.43716293165963743,2.223746744385712,13.605108902928439,1,-1,1
-2.4584224278049502,0.4498386767236484,-3.0,0.18509229048829806,1.727284563638038,22.499999999999986,53.645833333333265,0.003582440170312699,-1.6544998978433227,-2.3159358345029153,0.40132104295104815,0.5961837298367394,0,0,-1.086444585825825,0.3163637620361456,1.3701057755891362,12.584327773916494,1,-1,0
-2.655743162833224,0.4479241877067649,-3.0,0.1641524649181887,1.690318312814578,27.228915662650962,57.81990521327014,0.0036110079549674357,-0.6210559566428344,-2.366467629444486,0.2512647541164224,0.5437444207285759,0,0,-0.4064882371668863,-0.056568204995495926,1.644053777306563,12.748323833430899,1,-1,0
-2.44514878247482,0.44762636790422766,-3.0,0.14078591489062275,1.943018028205536,25.79075425790802,58.117647058823486,0.0036508479546454083,-0.09714395518562924,-2.0586579576979145,0.15823041313696995,0.33020315197431327,0,0,-0.06334491721466283,-0.7654920222264232,0.9779362227809245,14.744989595602892,1,-1,0
-2.2791279559520485,0.4473247517648191,-3.0,0.11399894705984702,2.180310239887897,18.55895196506583,53.10344827586198,0.004041088491490631,-0.09847782270574612,-1.8346061143871895,0.08270392455934382,0.772667303513402,0,0,-0.062019321542080355,-1.1735205298023768,0.3146300473442052,17.594098929000154,1,-1,0
-2.626532133751645,0.44419665290136034,-3.0,0.0898281000850833,1.869901832804137,18.085106382979035,56.59574468085098,0.004205152418331506,-1.0173441425774001,-2.1392108642370995,-0.06299786521766576,0.6193366994892181,0,0,-0.6316105541500494,-1.2550029054340035,0.44903476648184304,20.688414568303195,1,-1,0
-2.3696147758034165,0.44414869654915373,-3.0,0.0767890525306707,2.175016384097639,17.684210526315752,58.33333333333336,0.0042314921422174825,-0.015585130345101561,-1.839065772746369,-0.11419308394652977,0.5120737139038426,0,0,-0.009654505523514255,-1.1600405417793533,0.057578273200213026,23.621028575495004,1,-1,0
-2.2830444505773384,0.44332424438477647,-3.0,0.06493962229936008,2.2999106174887967,17.796610169491615,58.60566448801741,0.004233533523678235,-0.26949590997313067,-1.7392108335164342,-0.1644384030224864,0.6702495988301538,0,0,-0.1669443690099042,-1.0352535059505128,-0.3346751888198587,25.890995406957014,1,-1,0
